Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
3166,1.0,5.289616868067222e-47,2.5162571534879045e-109,7.497681092261915e-181,5.446097626660419e-58,1.4289528112948257e-121,1.2450089607069502e-83,4.607613059189389e-143,1.3749149367035839e-120,3.044269784685484e-147
3167,3.634452805489657e-80,1.8511511600579067e-100,2.341978973442082e-112,0.999876790235435,8.263675691571625e-215,4.8349365296535946e-110,4.782863393387433e-113,3.3310648589942185e-157,3.1818139972760473e-121,0.00012320976456497737
3168,3.703310134743748e-15,2.8986968081758906e-15,3.1373846147863285e-32,0.0007772558450655133,1.191133747620077e-24,1.0584033228115455e-50,2.8504691171138503e-46,0.9992227441549278,8.951917946589053e-98,1.0299736827831693e-24
3169,1.0,2.7088043943721054e-44,9.527323593546387e-84,2.360608219815204e-232,7.92938238234812e-67,4.902118493132004e-143,2.4338143546663512e-26,9.651274303282456e-165,8.280265200119497e-214,2.16508325522043e-188
3170,4.3196122213964087e-42,1.0,7.36009145154575e-102,9.4479491681002e-191,7.838248863976318e-111,2.184426143190591e-118,1.494432764309812e-88,2.020960182538017e-266,1.3895904795066706e-88,2.4452338710760538e-173
3171,1.0,1.1794409376193976e-45,1.2373597045419281e-60,1.457882805408334e-68,1.3369386362917584e-95,1.8491714338020896e-72,1.737654096726443e-36,4.735029235797553e-132,8.338455690309655e-146,2.2743275704761018e-91
3172,2.2744195794118403e-07,2.360455487944311e-31,5.896971233355101e-107,0.9999997725580421,4.5910883845165145e-52,1.6318778922484842e-67,1.5670707979329485e-85,3.720305425476176e-95,5.5403051721915336e-70,4.9947445096637646e-80
3173,0.9999484753564646,5.152464353548048e-05,1.768472777621862e-41,2.2964948535875228e-20,2.4320703799825268e-45,5.82475134776107e-21,8.17291724534298e-45,2.411629857029853e-59,1.8877225017947135e-64,1.404175065178224e-45
3174,1.6314551154148363e-71,1.0466280715426589e-157,2.966797317025226e-66,1.7018861778178964e-124,5.290401460420874e-162,2.732264239697236e-151,1.0,1.4562518908431828e-161,3.902445847741888e-273,1.0206347423062863e-135
3175,0.9999999945307239,1.1823650144394943e-22,1.8793078267768042e-91,3.66020687420878e-32,1.8175813149500843e-87,6.208844020853461e-65,5.469276179985105e-09,1.9057112418715635e-136,2.5324419972225776e-116,1.1115591506869876e-24
3176,1.0,3.8587029939385024e-26,5.306545716487025e-80,3.6268757866088636e-27,1.7919286696482122e-89,4.761273450144877e-31,2.180031689146903e-37,1.2412798630706991e-57,2.3673792857687173e-84,3.60981431205886e-29
3177,0.9648769146197743,0.035123085323989944,5.6235827597644396e-11,8.949576153106313e-103,1.0345244677265323e-56,6.032312882283984e-50,5.9156768478741126e-36,6.969501959367455e-105,2.919498215300896e-38,8.905132222014538e-81
3178,0.7418035695036533,2.363852306611767e-59,1.5861723594306165e-48,1.8342839237666245e-38,1.7471214147354994e-10,6.016313287378392e-21,4.2117230826790294e-27,3.3997366166618396e-26,1.3494551740949385e-91,0.25819643032163464
3179,2.3779646891918685e-13,2.6211826320982834e-19,3.389711737177098e-63,8.717989767698604e-34,2.1891102802175945e-08,2.2591350529137117e-114,8.908335142854273e-44,2.529729006662205e-41,0.9999999781086593,8.294268786791387e-95
3180,2.0046620094604556e-16,8.699077882433e-38,1.243863370794628e-07,5.127014291411541e-44,6.739842112134687e-24,5.358510340822147e-49,0.9999998756136627,7.016107680930366e-66,1.900583167786149e-118,3.415917154667386e-71
3181,3.566398016171756e-15,4.1396670238793428e-22,4.392588014508406e-93,1.3441350352991577e-56,4.2020316348183286e-49,2.8781505262876042e-33,0.9999999976519021,2.348094398270308e-09,1.959462959400496e-70,3.376822043520897e-39
3182,0.999999999999972,2.7958775395174034e-14,1.187327948859116e-125,1.2485013870907292e-107,5.810860287820195e-63,2.48163099183469e-96,4.716842931392481e-90,1.9515088732614847e-209,4.202284811080371e-191,7.373117108418393e-125
3183,1.0,1.3650437321476798e-68,1.4920517355563545e-103,1.1214875592186883e-97,1.5241024947892213e-23,2.1644530275402656e-87,7.160669642893022e-72,8.386738885298657e-110,1.8810610650328027e-143,1.0060382699312703e-108
3184,0.9999999999214566,7.567951250354288e-52,2.230268180000953e-36,7.854341668593547e-11,2.5727292432143172e-95,2.0776842797473195e-77,8.007872131212756e-34,6.499669914753496e-137,3.160226271857195e-50,1.139305553475939e-38
3185,0.12284680420380292,2.6489458078008027e-38,2.2179178687452356e-05,3.021924535251433e-39,4.9912758516701034e-17,1.2614248653023332e-42,0.7065848610606168,2.1830341599488848e-20,0.1705461555568927,1.8973853111644598e-44
3186,5.59416546455535e-100,5.7000873896548595e-105,6.755722142255829e-209,2.1149028156438084e-104,1.848819377824568e-142,1.0,3.361749958159305e-179,4.942008307574975e-230,1.2499169752550408e-78,3.8635071440510526e-171
3187,3.8126979084764445e-54,1.8514584438695367e-76,5.713946104099179e-103,1.0,5.898247377554468e-70,9.321347176027543e-46,7.285288682386988e-97,9.390039822677787e-67,4.539972166677305e-131,6.1300429422809045e-34
3188,1.0,3.9788295202291245e-27,1.7739771071658117e-93,3.754081385817894e-20,2.6849943325508565e-46,2.5049609335446604e-40,1.6636228047031078e-74,1.272348923351774e-41,1.032448697556805e-98,2.2635797289491164e-69
3189,0.9977745173042593,2.7986102949759925e-06,1.2656079616675792e-20,5.124412831206276e-59,1.6293817798362053e-27,0.0005143696412752508,2.625634977818167e-43,3.093681776816186e-54,5.1418968573175683e-54,0.0017083144441704386
3190,4.8771962347212084e-49,1.9073981715038751e-62,3.5750087689444727e-62,9.54375060471545e-50,0.9967754893992394,2.1914171000097713e-25,1.2072479840538427e-68,0.0032245106007605133,1.5998896504537384e-256,3.43001092098366e-90
3191,1.0,1.8573451054662395e-35,2.785118048648714e-38,5.615739495288724e-51,7.608351033801613e-63,8.258973297083353e-59,5.909530939910171e-34,1.1623339989353442e-61,2.4938849650571435e-118,1.3076913368539821e-47
3192,1.0,1.96640374084358e-21,1.1752503039266578e-97,6.790319262870505e-140,9.005468004261164e-33,6.880429373416475e-58,5.1269754806758407e-51,6.818386286032581e-170,1.289179754038481e-149,8.770251807919473e-132
3193,2.1270792330027463e-40,1.1465986164468399e-28,1.4996170334546471e-91,1.1161841262310712e-48,6.128274748967007e-66,1.5166819004617558e-64,5.463684796809893e-74,1.6625486983870756e-149,1.0,2.663206847520678e-51
3194,1.2333265394994068e-55,3.403230806682704e-62,4.028954271246421e-38,4.3125127719613055e-54,1.9007211008306476e-39,6.856912286025368e-50,7.310793383796379e-09,4.486640782354082e-137,0.9999999899480997,2.741106804035932e-09
3195,1.0,4.402753128174657e-36,2.0561596604130183e-155,3.060374203108471e-287,4.99608598017733e-133,3.099769285337417e-177,1.6577612522429022e-76,3.4455988450205744e-303,3.8762846394691924e-171,6.544312233431711e-189
3196,0.9996585014335009,1.362365437207061e-17,4.744130367138314e-17,7.293935118655852e-35,1.6343607048745872e-58,1.3137950985030659e-34,0.0003414985664943292,1.2842119137842279e-49,4.9525562532336884e-15,1.6822639485926443e-41
3197,4.149457107161366e-28,6.718591304291056e-59,1.8613527556978617e-20,2.8664820237989573e-119,1.7953003914592483e-43,9.652554031767023e-33,1.0,2.281284887726503e-85,5.824874117128795e-109,9.868462805742397e-27
3198,0.9999999999779343,2.206561433053565e-11,4.1755281949773105e-84,1.1839103329268916e-53,5.313800444596179e-90,1.5676453491418298e-116,1.549997215920853e-101,8.612908079112353e-128,4.985944884189046e-102,3.325840243771506e-137
3199,1.0,1.8095630058027872e-42,1.778591364494238e-117,0.0,2.2474412783789875e-96,4.0209375737778785e-162,4.5741908505599193e-88,9.286157027564138e-295,1.435454776929668e-211,6.10620727307e-313
3200,9.831441446450664e-44,8.893536326721618e-51,3.1278318217354114e-104,1.2581677028169391e-52,1.0,2.3615577676254711e-94,3.164311175660205e-92,5.384999664220594e-167,1.3718660387400062e-124,2.7605954536366634e-97
3201,1.0,5.6604823002772455e-33,2.9346338492911533e-55,2.2223038409146805e-34,1.879449605106684e-66,1.8065808972774837e-60,9.718828389454851e-72,1.1169488468272516e-88,1.2546720103932276e-121,1.0765453358926519e-75
3202,1.0,5.670622765170457e-45,2.1661540637035083e-128,4.636961632060159e-206,7.479029536093896e-98,1.568398091144827e-244,1.6649395204775107e-95,5.280264573541441e-180,6.097839851151074e-83,1.0085735467637064e-156
3203,1.0,1.6901824178325568e-32,3.8630244792235244e-48,4.98972611249081e-26,3.231265818204859e-46,2.1131820281041905e-33,6.294841312659319e-56,2.5756937786722206e-66,7.954023906439443e-105,3.5186608029192896e-31
3204,1.4534263255071694e-77,2.5061218648418852e-45,2.440270227958101e-148,1.0,1.3500463818806408e-56,6.089459929470061e-67,8.351908164106785e-107,6.631529181749261e-148,3.515848806218198e-166,1.780865288498435e-108
3205,0.9999988280658586,1.4054008023781793e-52,1.393407108969503e-57,5.571534251150665e-132,3.735939336615722e-21,1.3025118677561223e-61,1.1719341413720853e-06,1.808484063109632e-49,1.3369250831384166e-74,1.258771416962095e-66
3206,1.0,5.755306333430552e-23,1.8038233490635134e-49,1.7264506703595035e-41,6.37175710422746e-54,3.452175174165781e-66,7.205350810192513e-64,1.413149280027111e-77,5.93057677043702e-125,2.1318256773546894e-30
3207,1.0,1.626282090680938e-88,8.908203056236047e-204,5.499473365409271e-83,8.47307157025512e-241,8.39271210448886e-140,2.413566556184566e-95,1.3529123834290418e-58,3.296817002947518e-209,3.817084196621854e-70
3208,0.9999999999999505,1.0310299923700414e-20,9.874897504498874e-65,3.1435599004075935e-20,4.954854507469992e-14,1.2017602525833242e-21,3.176327046278196e-21,3.657532017448324e-38,3.0875092032350934e-27,6.845901350215293e-25
3209,0.9999997193410274,7.731431217211671e-29,2.332536257051287e-55,1.1470063838227584e-99,1.4349846204390273e-69,2.8065896354649795e-07,1.264024972480223e-56,1.5489140635236518e-158,9.154181404477682e-15,7.996787650211079e-149
3210,1.0,7.303876752974266e-39,1.6378654134833412e-44,1.0566146289242054e-59,3.160488856527002e-29,8.615603156468744e-85,3.721918486010198e-38,5.058137393066889e-153,2.2746570697684575e-149,6.64671329567214e-151
3211,1.335040857404349e-25,6.17381501749009e-82,7.651325589900667e-25,2.172568802358089e-112,1.4171504097457558e-49,1.0,2.7091047647274173e-61,6.350856305760726e-287,1.4809853443957693e-116,4.323959483207227e-170
3212,1.0,1.2020203824620527e-24,1.2360341113526857e-66,4.4153073892255996e-113,3.351529650862437e-34,1.0995589641618836e-94,9.94512409843384e-50,1.2318188773953062e-95,6.516880868169537e-89,7.400114656999589e-98
3213,1.0,9.015058853693375e-21,1.1874064122532257e-32,1.849823615968495e-25,2.647677985914893e-21,4.944885064503722e-75,2.3900426990092796e-64,1.3972315589382033e-114,4.831496153328657e-82,1.2681822137310108e-57
3214,1.8978379262841867e-30,8.012378351228409e-79,2.2997497889643456e-75,0.9999984893974374,4.076012817398864e-67,2.3082230649431725e-18,2.5575996923952884e-63,3.9763049304784095e-80,7.643989139854433e-91,1.5106025626811229e-06
3215,0.9999999984879238,1.5120761868363789e-09,1.8026082846221267e-57,1.4306724446028233e-51,9.511455601823703e-65,1.136712541764077e-73,3.6497180987175796e-19,9.627808257323707e-87,8.569798059525283e-31,4.564995182947882e-74
3216,1.0,9.365978477766551e-61,1.4323314882105804e-153,7.478605297790062e-111,1.6215715405284133e-58,4.6347130455541096e-157,2.6222996489902677e-122,3.5672957501681662e-245,2.7349381854793474e-192,1.0296973491970324e-196
3217,1.0,2.059068951763443e-18,2.332789434358584e-123,1.418019779953971e-45,1.0805414103005774e-79,1.1358452152007888e-100,1.792232181092742e-65,1.926883795277416e-185,4.625175781171632e-39,2.0439263831496376e-166
3218,1.0557853727290149e-16,7.86605377570288e-10,1.1503418847965363e-86,3.8219250282258106e-86,6.830377719186296e-37,2.1557405815369445e-47,1.5459031141438866e-20,1.483200048797461e-96,0.9999999992133946,3.432482916607426e-71
3219,1.0,1.9659854067203726e-43,2.5546532222314934e-137,1.0657202687257398e-167,2.4369675560121085e-95,3.3454283123423055e-130,1.1656698552924906e-112,1.0959087138241383e-285,8.977668561565154e-179,1.6289157531343868e-185
3220,1.0,3.435356055606196e-34,2.1912043340697655e-186,7.889363429038756e-40,1.3532188169189328e-255,2.563374838691699e-87,3.717729426482716e-97,1.3736444459589034e-64,3.0826340721122655e-178,9.779807278546786e-24
3221,1.0,1.4246165216149569e-37,7.844753316895502e-79,4.8330046767507717e-104,1.5552331254338455e-78,2.5926139687497507e-41,7.047569959669343e-91,7.495408635161281e-102,1.7131012655708407e-154,9.250976085587308e-91
3222,1.0,4.832218833903247e-47,2.6915909647790964e-116,2.3245244069249905e-146,2.903661196608084e-138,3.5531481482370653e-144,4.522083926719709e-134,7.745827815210666e-157,2.7584416408810196e-132,1.0333190975264073e-133
3223,1.0,1.7298519512569437e-50,4.610458104010775e-84,7.767828795834537e-121,9.117839733061986e-69,1.2410738538707897e-60,8.383319315693028e-63,3.812436011496366e-210,8.581504965794913e-110,1.751171439581756e-114
3224,1.0,5.178764885219052e-84,3.7825424832093634e-50,6.527121535260929e-132,8.993196871310285e-102,1.4114598145328985e-65,7.157372573687692e-143,1.1572353680439074e-175,6.528008328566916e-133,4.515753982031848e-124
3225,2.165774654802163e-50,4.703398062898575e-68,5.517183499280536e-142,1.5071710841215856e-15,0.999971986266934,2.959171099470816e-18,7.180373236083455e-33,2.8013712596664447e-05,2.815076040526827e-52,2.046787016072817e-11
3226,1.0,2.900070416996054e-27,2.786984412736624e-133,1.855500007684452e-156,1.1646850281263674e-87,7.925655099325776e-154,1.061754309662387e-143,2.7726262799059393e-232,2.504664903492771e-121,2.016512253874642e-145
3227,1.0,1.605520400668971e-18,3.6557604161350017e-44,6.304311175983945e-31,7.701781708742104e-93,3.5197178749205245e-87,1.2528920887156889e-40,2.55755751533068e-134,2.0407735682478146e-72,1.5446694145684351e-65
3228,3.3598180605173245e-21,3.27621545651721e-84,1.3098008554369908e-80,1.0,1.3535561297060189e-35,5.789994504022925e-53,6.624920740224336e-74,2.7095309537891527e-126,2.1553802702150088e-148,3.155587873504595e-57
3229,0.9542703759972411,0.045729624002747334,1.1747056221529374e-14,4.222732493700987e-99,2.3394310655189836e-17,7.710914361839592e-75,1.601551920981242e-20,1.1516966559083832e-90,1.783836609448106e-46,3.656563731233974e-110
3230,1.111372700483457e-47,1.2028876088846051e-57,0.9999999997228508,2.2445010645102094e-80,4.7104550981095286e-14,2.6880720284592236e-71,2.771021101891612e-10,1.0417890092295127e-59,6.515036820441115e-20,2.0478974882824558e-25
3231,0.9998516943677989,3.696644838522083e-48,3.033025304705143e-58,3.5789520706097764e-06,2.9676291552252737e-31,5.6150534510248725e-18,2.796250950502439e-25,2.1220976474274828e-39,7.004590455326439e-132,0.00014472668013049963
3232,8.290573947766408e-22,0.9999999999999745,1.3745232211853718e-43,9.8373448228515e-166,3.560207092082962e-15,3.7411476460407714e-23,1.2631295361273673e-33,2.437070818933866e-147,2.1959740646468522e-14,2.7353638053689866e-169
3233,0.0006170351261731178,6.938350246559163e-54,3.674900490073427e-45,3.8642900755037306e-176,2.4511030717041663e-57,0.9993829648738268,1.015766544693469e-118,1.0484e-320,3.766739262348753e-29,8.485235071532518e-209
3234,1.0,1.3369838730873313e-67,8.653106144928505e-109,6.886999422349333e-94,1.227631881845816e-130,1.3610851489927779e-132,2.584754232086361e-134,4.336607010099413e-128,2.3511141193830555e-155,3.299530934402272e-136
3235,1.0,2.0741908871890305e-98,5.662820558252406e-88,5.473451597566269e-94,3.402196217134553e-117,2.909475614938799e-151,3.885629126751631e-155,2.548370206122734e-217,1.5166504350964984e-225,1.2370379553937887e-198
3236,8.649788783930857e-24,0.9817768191359864,0.012817128018178364,1.4449592980290875e-138,1.1189915737807101e-143,1.376285743162098e-90,1.815405692677838e-79,2.0496903474303629e-240,0.005406052845835283,2.4791890240113103e-147
3237,0.9999999999999993,6.394229710559356e-16,3.0361690965966593e-115,6.111463542852426e-232,4.5379353107826913e-41,4.506509200870069e-86,1.3145392888167901e-20,7.177820145486083e-132,6.470725168653318e-103,4.224039404530205e-159
3238,2.6067859194242986e-23,5.085873662191753e-63,1.0827127605783477e-26,7.898626938000767e-24,1.0,9.218659746770022e-46,3.5678662276803533e-60,8.598114613417633e-108,1.1477043100613707e-80,7.241861422282803e-94
3239,0.999987961723009,2.666366312584259e-23,6.783385250105304e-48,1.7912283882059078e-39,2.091587741831237e-49,4.205734121178477e-42,1.0992329630557397e-05,4.74922432376722e-75,1.0459473604060645e-06,2.9437836719162626e-43
3240,0.9975814960039906,2.8429153967606537e-08,0.0024184755667918775,1.0127209918619162e-69,6.29361198129356e-14,4.485010122088195e-16,2.899309403407178e-104,4.256546834086768e-111,3.496913918921806e-40,3.946041650528276e-89
3241,1.0,6.670282914134692e-69,2.1972689604810366e-148,9.76703446200865e-86,1.391522106223275e-151,5.195759356457532e-147,2.283574321934979e-180,1.5537861741372115e-120,1.7717924002272152e-270,1.180623281067637e-164
3242,0.7258257320677401,4.4726816834643276e-33,2.5111371586110807e-39,5.892967202214068e-26,0.00010832123295106692,2.2402822031345413e-17,5.351848274990186e-44,0.2740659466993088,2.9587669565801537e-24,1.6151555063780582e-68
3243,0.9999438773487064,5.6122651293615125e-05,3.813362021208376e-40,1.9461725481259424e-30,1.8777138899776739e-47,1.688968089670749e-37,3.6365340197901376e-37,3.452276885241097e-69,9.459271895033714e-64,5.916347742623512e-56
3244,4.549754683933339e-36,1.0538984293739964e-05,5.893510325704324e-112,7.655344148445796e-276,0.9999894610157063,5.403329519489315e-81,2.2878593542302247e-73,4.2892399036686335e-225,1.6587927092035118e-32,2.033980688835551e-211
3245,1.666017702419045e-73,3.2452589313124043e-26,1.4219982829487865e-187,5.238801407312963e-173,1.0655035837749426e-50,5.0346424436024594e-76,3.290887328422158e-73,2.4784099304768544e-185,1.0,9.380888795288928e-200
3246,3.984810345503282e-48,1.0479425039586848e-74,0.9999999850846311,7.396521577859347e-113,6.006441000789866e-91,9.953802113686652e-21,1.4915368980719767e-08,4.12541140712567e-162,6.690162446779161e-122,9.846057234368255e-274
